Date,Open,High,Low,Close,Adj Close,Volume
2019-04-23,159500.000000,161500.000000,157500.000000,159000.000000,159000.000000,66207
2019-04-24,159500.000000,159500.000000,155500.000000,156500.000000,156500.000000,56649
2019-04-25,156000.000000,157000.000000,154500.000000,155000.000000,155000.000000,46157
2019-04-26,155000.000000,160500.000000,155000.000000,158000.000000,158000.000000,62654
2019-04-29,157000.000000,158500.000000,155500.000000,158500.000000,158500.000000,67626
2019-04-30,157000.000000,159500.000000,156000.000000,157500.000000,157500.000000,44564
2019-05-02,156500.000000,163000.000000,155000.000000,163000.000000,163000.000000,95426
2019-05-03,163000.000000,168500.000000,161000.000000,168000.000000,168000.000000,159751
2019-05-07,165500.000000,167000.000000,161000.000000,161500.000000,161500.000000,101836
2019-05-08,161000.000000,161500.000000,159000.000000,160000.000000,160000.000000,56375
2019-05-09,161500.000000,162000.000000,154500.000000,155500.000000,155500.000000,58230
2019-05-10,155500.000000,157000.000000,152000.000000,156000.000000,156000.000000,75399
2019-05-13,152500.000000,153500.000000,150000.000000,150000.000000,150000.000000,74707
2019-05-14,148000.000000,154500.000000,148000.000000,151500.000000,151500.000000,74122
2019-05-15,151500.000000,154500.000000,150500.000000,154000.000000,154000.000000,46114
2019-05-16,154000.000000,155000.000000,150500.000000,152500.000000,152500.000000,37323
2019-05-17,153000.000000,154000.000000,150000.000000,150000.000000,150000.000000,38762
2019-05-20,152000.000000,154500.000000,151000.000000,151500.000000,151500.000000,27221
2019-05-21,150000.000000,154000.000000,150000.000000,153000.000000,153000.000000,22594
2019-05-22,152500.000000,154500.000000,148000.000000,148500.000000,148500.000000,43002
2019-05-23,146500.000000,148500.000000,144500.000000,146000.000000,146000.000000,74164
2019-05-24,146500.000000,149500.000000,146500.000000,148500.000000,148500.000000,37840
2019-05-27,147500.000000,151000.000000,147500.000000,149500.000000,149500.000000,30093
2019-05-28,149500.000000,153000.000000,149000.000000,152000.000000,152000.000000,105124
2019-05-29,153500.000000,154500.000000,149000.000000,152000.000000,152000.000000,36431
2019-05-30,152000.000000,152000.000000,148500.000000,150500.000000,150500.000000,31730
2019-05-31,149500.000000,159500.000000,149500.000000,159500.000000,159500.000000,74130
2019-06-03,157000.000000,160000.000000,155500.000000,159000.000000,159000.000000,42093
2019-06-04,160500.000000,160500.000000,156500.000000,159500.000000,159500.000000,61722
2019-06-05,160000.000000,160000.000000,153000.000000,153500.000000,153500.000000,72137
2019-06-07,155000.000000,159500.000000,155000.000000,156000.000000,156000.000000,48136
2019-06-10,157500.000000,158500.000000,153000.000000,154500.000000,154500.000000,46185
2019-06-11,154000.000000,156000.000000,153500.000000,154500.000000,154500.000000,30712
2019-06-12,153500.000000,156000.000000,152500.000000,154500.000000,154500.000000,32749
2019-06-13,154500.000000,157000.000000,154000.000000,157000.000000,157000.000000,41588
2019-06-14,156500.000000,156500.000000,152000.000000,152500.000000,152500.000000,55118
2019-06-17,152500.000000,153500.000000,150000.000000,150500.000000,150500.000000,23551
2019-06-18,150000.000000,152500.000000,150000.000000,151500.000000,151500.000000,43379
2019-06-19,152500.000000,153500.000000,150500.000000,151500.000000,151500.000000,38525
2019-06-20,150500.000000,154500.000000,150500.000000,154000.000000,154000.000000,36955
2019-06-21,153500.000000,155000.000000,152500.000000,154500.000000,154500.000000,33702
2019-06-24,155000.000000,155000.000000,152000.000000,153000.000000,153000.000000,23238
2019-06-25,153000.000000,154000.000000,144500.000000,144500.000000,144500.000000,133333
2019-06-26,143500.000000,144500.000000,132000.000000,133000.000000,133000.000000,320260
2019-06-27,133500.000000,135000.000000,131500.000000,132500.000000,132500.000000,193763
2019-06-28,132500.000000,135500.000000,132000.000000,134500.000000,134500.000000,118591
2019-07-01,136500.000000,137000.000000,133000.000000,136000.000000,136000.000000,62513
2019-07-02,134500.000000,135500.000000,132000.000000,132500.000000,132500.000000,73249
2019-07-03,133500.000000,134500.000000,131500.000000,132500.000000,132500.000000,49806
2019-07-04,133500.000000,133500.000000,130500.000000,133500.000000,133500.000000,42080
2019-07-05,133000.000000,135000.000000,133000.000000,133500.000000,133500.000000,43697
2019-07-08,134000.000000,134000.000000,131000.000000,132000.000000,132000.000000,27498
2019-07-09,132000.000000,133000.000000,130000.000000,130500.000000,130500.000000,32854
2019-07-10,129500.000000,131500.000000,129000.000000,131000.000000,131000.000000,28998
2019-07-11,131500.000000,135000.000000,131500.000000,134500.000000,134500.000000,33854
2019-07-12,136500.000000,139500.000000,135500.000000,135500.000000,135500.000000,109507
2019-07-15,135500.000000,137500.000000,134500.000000,135000.000000,135000.000000,32685
2019-07-16,136500.000000,137500.000000,133500.000000,136500.000000,136500.000000,37678
2019-07-17,136000.000000,139000.000000,135000.000000,139000.000000,139000.000000,48706
2019-07-18,138000.000000,141000.000000,137000.000000,140500.000000,140500.000000,50420
2019-07-19,140000.000000,140500.000000,138000.000000,138500.000000,138500.000000,44878
2019-07-22,138500.000000,140000.000000,137000.000000,139000.000000,139000.000000,17778
2019-07-23,138000.000000,140000.000000,138000.000000,139000.000000,139000.000000,30304
2019-07-24,138500.000000,140500.000000,137000.000000,138000.000000,138000.000000,30426
2019-07-25,139000.000000,139000.000000,134000.000000,138000.000000,138000.000000,53239
2019-07-26,138000.000000,139000.000000,135500.000000,136000.000000,136000.000000,25746
2019-07-29,135000.000000,137000.000000,131000.000000,133000.000000,133000.000000,47078
2019-07-30,132500.000000,135000.000000,131500.000000,134000.000000,134000.000000,24602
2019-07-31,135000.000000,138000.000000,133000.000000,137000.000000,137000.000000,41348
2019-08-01,136500.000000,139000.000000,135000.000000,138000.000000,138000.000000,42684
2019-08-02,137000.000000,140000.000000,136500.000000,139000.000000,139000.000000,62927
2019-08-05,139000.000000,139000.000000,134000.000000,136500.000000,136500.000000,46643
2019-08-06,134000.000000,137000.000000,131000.000000,133000.000000,133000.000000,49843
2019-08-07,132500.000000,135000.000000,131000.000000,131000.000000,131000.000000,30673
2019-08-08,132000.000000,141500.000000,130500.000000,137000.000000,137000.000000,129505
2019-08-09,140000.000000,140500.000000,136000.000000,137500.000000,137500.000000,67559
2019-08-12,136500.000000,142000.000000,136000.000000,141000.000000,141000.000000,58334
2019-08-13,139500.000000,141500.000000,138500.000000,141500.000000,141500.000000,38829
2019-08-14,142000.000000,142500.000000,140500.000000,142000.000000,142000.000000,36303
2019-08-16,142000.000000,142000.000000,135000.000000,137500.000000,137500.000000,70348
2019-08-19,137500.000000,140000.000000,137500.000000,140000.000000,140000.000000,28551
2019-08-20,139000.000000,141500.000000,139000.000000,140500.000000,140500.000000,19479
2019-08-21,141500.000000,142500.000000,140500.000000,141500.000000,141500.000000,17740
2019-08-22,141500.000000,142000.000000,139500.000000,140000.000000,140000.000000,20173
2019-08-23,138500.000000,143000.000000,137500.000000,143000.000000,143000.000000,30483
2019-08-26,141000.000000,142000.000000,139000.000000,141000.000000,141000.000000,14665
2019-08-27,141500.000000,143500.000000,138500.000000,139500.000000,139500.000000,46127
2019-08-28,139000.000000,141000.000000,137500.000000,139000.000000,139000.000000,28330
2019-08-29,140000.000000,142000.000000,139500.000000,140500.000000,140500.000000,33731
2019-08-30,141500.000000,143000.000000,141000.000000,143000.000000,143000.000000,26985
2019-09-02,142500.000000,147000.000000,142000.000000,146000.000000,146000.000000,48293
2019-09-03,145500.000000,146000.000000,141500.000000,142000.000000,142000.000000,48218
2019-09-04,142000.000000,143000.000000,140500.000000,142500.000000,142500.000000,46107
2019-09-05,141500.000000,142500.000000,139500.000000,140000.000000,140000.000000,70325
2019-09-06,139500.000000,141000.000000,136000.000000,136500.000000,136500.000000,56699
2019-09-09,136500.000000,138500.000000,135000.000000,135500.000000,135500.000000,44017
2019-09-10,136000.000000,137500.000000,135500.000000,137000.000000,137000.000000,45867
2019-09-11,137500.000000,139500.000000,137000.000000,139500.000000,139500.000000,109783
2019-09-16,139500.000000,140500.000000,137500.000000,140500.000000,140500.000000,36523
2019-09-17,138500.000000,140500.000000,138500.000000,140000.000000,140000.000000,44497
2019-09-18,140500.000000,144000.000000,140000.000000,143500.000000,143500.000000,62522
2019-09-19,143000.000000,144000.000000,140000.000000,141000.000000,141000.000000,28886
2019-09-20,141000.000000,143000.000000,140000.000000,142500.000000,142500.000000,43555
2019-09-23,143500.000000,145000.000000,143000.000000,144000.000000,144000.000000,49333
2019-09-24,144500.000000,147000.000000,144000.000000,146000.000000,146000.000000,59692
2019-09-25,146000.000000,149000.000000,144500.000000,145000.000000,145000.000000,74680
2019-09-26,146000.000000,149500.000000,145500.000000,149000.000000,149000.000000,115112
2019-09-27,149000.000000,149500.000000,146500.000000,146500.000000,146500.000000,39555
2019-09-30,145500.000000,147500.000000,144000.000000,144500.000000,144500.000000,35245
2019-10-01,144500.000000,146000.000000,142000.000000,142500.000000,142500.000000,43493
2019-10-02,142500.000000,143000.000000,140000.000000,141000.000000,141000.000000,52832
2019-10-04,140000.000000,145500.000000,139500.000000,140500.000000,140500.000000,49714
2019-10-07,141000.000000,142500.000000,139000.000000,141500.000000,141500.000000,38890
2019-10-08,143000.000000,146500.000000,141000.000000,145500.000000,145500.000000,56181
2019-10-10,144000.000000,146000.000000,142000.000000,144500.000000,144500.000000,60952
2019-10-11,145500.000000,146000.000000,142500.000000,145000.000000,145000.000000,39342
2019-10-14,146000.000000,147000.000000,145500.000000,145500.000000,145500.000000,26946
2019-10-15,145500.000000,147000.000000,143000.000000,144500.000000,144500.000000,29628
2019-10-16,144500.000000,146000.000000,143500.000000,144500.000000,144500.000000,25335
2019-10-17,144500.000000,150000.000000,144500.000000,149000.000000,149000.000000,114137
2019-10-18,150500.000000,157000.000000,150000.000000,155500.000000,155500.000000,193462
2019-10-21,157000.000000,157000.000000,153000.000000,157000.000000,157000.000000,44607
2019-10-22,157000.000000,159500.000000,156000.000000,158500.000000,158500.000000,52582
2019-10-23,158500.000000,159000.000000,156500.000000,159000.000000,159000.000000,30607
2019-10-24,157000.000000,157000.000000,154000.000000,156000.000000,156000.000000,37066
2019-10-25,158000.000000,158000.000000,155500.000000,157500.000000,157500.000000,20397
2019-10-28,158000.000000,158000.000000,154000.000000,155500.000000,155500.000000,24555
2019-10-29,157500.000000,157500.000000,153000.000000,153500.000000,153500.000000,34613
2019-10-30,152000.000000,155500.000000,151500.000000,153500.000000,153500.000000,37226
2019-10-31,154000.000000,158000.000000,153000.000000,157500.000000,157500.000000,44559
2019-11-01,157000.000000,159000.000000,155000.000000,157500.000000,157500.000000,32891
2019-11-04,158500.000000,163500.000000,158500.000000,163500.000000,163500.000000,99150
2019-11-05,164000.000000,164000.000000,161000.000000,162500.000000,162500.000000,34408
2019-11-06,161500.000000,166000.000000,161000.000000,165000.000000,165000.000000,70477
2019-11-07,167500.000000,169000.000000,158500.000000,163000.000000,163000.000000,165321
2019-11-08,162500.000000,162500.000000,155500.000000,157500.000000,157500.000000,123966
2019-11-11,157500.000000,159500.000000,155500.000000,157500.000000,157500.000000,47512
2019-11-12,157000.000000,159500.000000,155000.000000,159500.000000,159500.000000,56895
2019-11-13,158500.000000,159500.000000,156500.000000,158000.000000,158000.000000,42131
2019-11-15,160000.000000,161000.000000,157500.000000,158000.000000,158000.000000,55995
2019-11-18,157500.000000,161000.000000,157500.000000,159000.000000,159000.000000,39520
2019-11-19,159000.000000,160000.000000,157000.000000,160000.000000,160000.000000,35649
2019-11-20,158500.000000,160000.000000,157500.000000,159000.000000,159000.000000,33124
2019-11-21,161000.000000,161000.000000,157000.000000,158000.000000,158000.000000,35242
2019-11-22,158000.000000,158500.000000,156000.000000,158000.000000,158000.000000,25198
2019-11-25,158000.000000,159500.000000,158000.000000,159500.000000,159500.000000,30871
2019-11-26,159500.000000,160000.000000,157000.000000,157000.000000,157000.000000,73335
2019-11-27,158000.000000,160000.000000,158000.000000,158000.000000,158000.000000,51587
2019-11-28,157500.000000,160500.000000,156500.000000,160000.000000,160000.000000,29733
2019-11-29,158500.000000,159500.000000,157000.000000,157500.000000,157500.000000,34400
2019-12-02,158500.000000,158500.000000,154000.000000,154000.000000,154000.000000,35910
2019-12-03,153500.000000,154000.000000,151500.000000,153500.000000,153500.000000,29185
2019-12-04,152000.000000,153500.000000,150000.000000,151000.000000,151000.000000,29191
2019-12-05,151000.000000,152500.000000,148000.000000,149000.000000,149000.000000,37412
2019-12-06,150000.000000,151500.000000,149000.000000,150500.000000,150500.000000,37037
2019-12-09,151000.000000,152000.000000,150000.000000,151500.000000,151500.000000,37794
2019-12-10,150000.000000,157000.000000,150000.000000,157000.000000,157000.000000,41683
2019-12-11,157500.000000,158000.000000,154500.000000,155000.000000,155000.000000,27078
2019-12-12,156000.000000,156500.000000,153500.000000,154500.000000,154500.000000,78105
2019-12-13,154500.000000,157000.000000,154500.000000,155000.000000,155000.000000,29921
2019-12-16,155500.000000,157000.000000,154500.000000,154500.000000,154500.000000,20639
2019-12-17,154000.000000,156000.000000,152000.000000,152500.000000,152500.000000,33368
2019-12-18,151000.000000,153500.000000,150500.000000,152000.000000,152000.000000,33348
2019-12-19,151500.000000,153500.000000,151500.000000,152000.000000,152000.000000,25008
2019-12-20,153500.000000,153500.000000,151500.000000,153500.000000,153500.000000,40208
2019-12-23,154500.000000,154500.000000,151500.000000,151500.000000,151500.000000,30087
2019-12-24,151000.000000,152000.000000,149500.000000,150000.000000,150000.000000,18895
2019-12-26,151000.000000,151000.000000,149000.000000,150000.000000,150000.000000,24767
2019-12-27,149000.000000,156000.000000,148500.000000,154500.000000,154500.000000,51508
2019-12-30,155500.000000,156000.000000,153000.000000,155000.000000,155000.000000,63767
2020-01-02,155000.000000,155500.000000,152500.000000,152500.000000,152500.000000,24403
2020-01-03,153500.000000,153500.000000,147000.000000,148000.000000,148000.000000,72998
2020-01-06,147500.000000,149000.000000,144500.000000,147000.000000,147000.000000,67028
2020-01-07,147000.000000,147500.000000,145000.000000,147000.000000,147000.000000,25991
2020-01-08,144500.000000,145500.000000,141000.000000,143500.000000,143500.000000,46281
2020-01-09,143500.000000,145500.000000,142500.000000,143500.000000,143500.000000,57391
2020-01-10,142000.000000,145000.000000,141500.000000,143500.000000,143500.000000,47173
2020-01-13,143500.000000,146000.000000,142500.000000,145500.000000,145500.000000,30864
2020-01-14,145500.000000,147000.000000,144500.000000,145000.000000,145000.000000,40149
2020-01-15,145000.000000,147000.000000,144000.000000,145500.000000,145500.000000,31200
2020-01-16,145000.000000,145500.000000,143500.000000,145000.000000,145000.000000,31334
2020-01-17,144500.000000,146000.000000,143000.000000,144000.000000,144000.000000,25778
2020-01-20,143500.000000,146500.000000,143500.000000,145500.000000,145500.000000,34966
2020-01-21,147000.000000,147500.000000,145000.000000,146000.000000,146000.000000,20999
2020-01-22,145500.000000,147000.000000,143000.000000,143500.000000,143500.000000,47698
2020-01-23,143000.000000,146000.000000,141000.000000,142000.000000,142000.000000,98867
2020-01-28,138000.000000,139500.000000,135500.000000,136000.000000,136000.000000,49609
2020-01-29,137000.000000,140000.000000,134000.000000,139000.000000,139000.000000,45905
2020-01-30,140000.000000,147500.000000,140000.000000,143000.000000,143000.000000,92106
2020-01-31,142000.000000,147000.000000,142000.000000,146000.000000,146000.000000,59914
2020-02-03,149500.000000,153000.000000,142500.000000,142500.000000,142500.000000,126962
2020-02-04,142500.000000,143500.000000,138500.000000,141500.000000,141500.000000,72637
2020-02-05,141500.000000,144000.000000,141500.000000,143000.000000,143000.000000,45135
2020-02-06,144500.000000,147000.000000,142500.000000,145500.000000,145500.000000,52474
2020-02-07,145500.000000,151500.000000,144500.000000,147000.000000,147000.000000,83620
2020-02-10,147000.000000,150000.000000,143500.000000,146500.000000,146500.000000,96252
2020-02-11,146500.000000,148500.000000,143000.000000,143500.000000,143500.000000,70741
2020-02-12,143500.000000,145500.000000,142500.000000,145000.000000,145000.000000,62098
2020-02-13,145000.000000,148000.000000,143500.000000,148000.000000,148000.000000,62816
2020-02-14,147000.000000,147500.000000,143500.000000,143500.000000,143500.000000,50615
2020-02-17,144500.000000,145000.000000,141000.000000,141500.000000,141500.000000,56942
2020-02-18,141000.000000,141500.000000,139500.000000,140000.000000,140000.000000,40040
2020-02-19,142000.000000,142000.000000,138000.000000,139000.000000,139000.000000,46195
2020-02-20,139000.000000,140000.000000,136000.000000,137000.000000,137000.000000,47111
2020-02-21,136500.000000,139000.000000,136000.000000,136500.000000,136500.000000,48417
2020-02-24,138000.000000,143000.000000,134000.000000,134500.000000,134500.000000,193266
2020-02-25,136000.000000,139000.000000,134500.000000,136500.000000,136500.000000,64852
2020-02-26,139000.000000,139000.000000,135500.000000,137000.000000,137000.000000,63000
2020-02-27,137000.000000,139000.000000,136500.000000,137500.000000,137500.000000,48639
2020-02-28,134500.000000,137000.000000,132500.000000,133500.000000,133500.000000,88109
2020-03-02,134500.000000,135500.000000,130000.000000,132000.000000,132000.000000,46323
2020-03-03,134500.000000,137000.000000,133000.000000,135000.000000,135000.000000,57397
2020-03-04,136000.000000,142500.000000,135000.000000,142000.000000,142000.000000,71964
2020-03-05,143000.000000,143000.000000,140000.000000,142000.000000,142000.000000,45374
2020-03-06,141500.000000,141500.000000,138000.000000,140500.000000,140500.000000,32271
2020-03-09,140500.000000,140500.000000,140500.000000,140500.000000,140500.000000,0
2020-03-10,135500.000000,138500.000000,135500.000000,137000.000000,137000.000000,44224
2020-03-11,136500.000000,139000.000000,134500.000000,136500.000000,136500.000000,52057
2020-03-12,136500.000000,136500.000000,136500.000000,136500.000000,136500.000000,0
2020-03-13,122000.000000,125000.000000,110000.000000,122000.000000,122000.000000,145289
2020-03-16,126500.000000,129000.000000,118000.000000,119500.000000,119500.000000,89164
2020-03-17,113000.000000,120500.000000,112000.000000,118500.000000,118500.000000,110094
2020-03-18,122000.000000,131000.000000,121500.000000,125500.000000,125500.000000,112702
2020-03-19,128000.000000,137000.000000,118000.000000,127000.000000,127000.000000,181614
2020-03-20,130500.000000,133500.000000,124500.000000,133500.000000,133500.000000,109678
2020-03-23,127000.000000,134500.000000,123500.000000,132000.000000,132000.000000,76485
2020-03-24,133000.000000,134500.000000,130500.000000,132000.000000,132000.000000,99427
2020-03-25,133500.000000,135000.000000,128500.000000,131000.000000,131000.000000,122132
2020-03-26,131500.000000,132500.000000,129000.000000,129500.000000,129500.000000,77888
2020-03-27,132000.000000,132500.000000,126500.000000,129500.000000,129500.000000,103550
2020-03-30,126500.000000,133000.000000,125500.000000,132500.000000,132500.000000,67910
2020-03-31,133500.000000,136000.000000,132000.000000,136000.000000,136000.000000,83500
2020-04-01,135500.000000,136000.000000,128000.000000,128000.000000,128000.000000,72016
2020-04-02,129000.000000,133000.000000,126000.000000,131000.000000,131000.000000,68311
2020-04-03,130000.000000,130500.000000,125500.000000,127000.000000,127000.000000,105709
2020-04-06,128500.000000,131500.000000,127500.000000,131500.000000,131500.000000,74357
2020-04-07,133000.000000,136000.000000,131500.000000,135000.000000,135000.000000,93191
2020-04-08,134500.000000,138000.000000,133500.000000,136000.000000,136000.000000,70682
2020-04-09,137000.000000,137000.000000,134500.000000,136500.000000,136500.000000,89270
2020-04-10,136000.000000,136000.000000,132500.000000,135000.000000,135000.000000,51587
2020-04-13,135000.000000,135500.000000,130500.000000,131000.000000,131000.000000,41272
2020-04-14,133000.000000,135000.000000,132000.000000,133500.000000,133500.000000,46245
2020-04-16,133500.000000,147000.000000,133500.000000,143000.000000,143000.000000,168418
2020-04-17,145000.000000,148000.000000,142000.000000,147500.000000,147500.000000,109994
2020-04-20,149500.000000,150000.000000,144000.000000,144500.000000,144500.000000,57152
2020-04-21,145500.000000,145500.000000,138500.000000,142500.000000,142500.000000,67556
2020-04-22,141000.000000,148000.000000,140000.000000,148000.000000,148000.000000,81220
2020-04-23,147000.000000,150000.000000,145000.000000,148000.000000,148000.000000,77878
2020-04-24,148000.000000,148000.000000,143500.000000,146000.000000,146000.000000,42807
2020-04-27,147000.000000,152500.000000,145500.000000,150000.000000,150000.000000,98372
2020-04-28,150000.000000,150000.000000,145000.000000,146500.000000,146500.000000,53535
2020-04-29,147500.000000,150000.000000,147000.000000,148000.000000,148000.000000,55060
2020-05-04,144000.000000,145000.000000,141500.000000,141500.000000,141500.000000,86017
2020-05-06,144000.000000,147500.000000,142500.000000,146000.000000,146000.000000,101053
2020-05-07,145500.000000,146500.000000,144000.000000,145000.000000,145000.000000,51369
2020-05-08,145000.000000,147000.000000,144000.000000,144000.000000,144000.000000,58485
2020-05-11,144000.000000,146000.000000,143000.000000,143000.000000,143000.000000,66650
2020-05-12,143000.000000,144000.000000,140500.000000,141000.000000,141000.000000,63085
2020-05-13,141000.000000,149500.000000,141000.000000,148500.000000,148500.000000,196654
2020-05-14,149500.000000,149500.000000,142000.000000,144500.000000,144500.000000,148524
2020-05-15,146000.000000,148500.000000,141500.000000,148500.000000,148500.000000,155712
2020-05-18,149500.000000,156500.000000,147000.000000,155000.000000,155000.000000,232708
2020-05-19,155500.000000,156500.000000,151500.000000,155000.000000,155000.000000,133656
2020-05-20,155500.000000,157000.000000,152000.000000,156500.000000,156500.000000,84190
2020-05-21,156000.000000,157000.000000,153500.000000,156000.000000,156000.000000,67089
2020-05-22,157500.000000,160000.000000,154000.000000,155500.000000,155500.000000,130720
2020-05-25,158000.000000,159500.000000,154500.000000,159500.000000,159500.000000,60144
2020-05-26,159500.000000,159500.000000,156000.000000,157500.000000,157500.000000,46891
2020-05-27,158000.000000,158000.000000,153500.000000,154000.000000,154000.000000,73142
2020-05-28,157000.000000,157500.000000,153500.000000,155500.000000,155500.000000,78357
2020-05-29,157000.000000,161000.000000,155000.000000,161000.000000,161000.000000,108672
2020-06-01,159000.000000,163500.000000,158500.000000,163500.000000,163500.000000,51806
2020-06-02,161500.000000,168000.000000,161000.000000,163500.000000,163500.000000,72153
2020-06-03,165500.000000,168500.000000,164000.000000,165000.000000,165000.000000,76596
2020-06-04,166000.000000,166000.000000,160500.000000,165000.000000,165000.000000,56818
2020-06-05,165000.000000,165000.000000,162000.000000,164000.000000,164000.000000,55237
2020-06-08,165500.000000,167000.000000,161000.000000,161000.000000,161000.000000,60056
2020-06-09,164000.000000,164000.000000,159000.000000,161000.000000,161000.000000,52292
2020-06-10,161000.000000,166000.000000,160000.000000,165000.000000,165000.000000,60960
2020-06-11,162500.000000,166500.000000,160500.000000,164500.000000,164500.000000,76412
2020-06-12,159000.000000,163000.000000,158000.000000,161000.000000,161000.000000,53410
2020-06-15,161000.000000,165000.000000,155500.000000,155500.000000,155500.000000,61292
2020-06-16,158000.000000,163500.000000,158000.000000,163000.000000,163000.000000,53450
2020-06-17,162500.000000,165000.000000,161000.000000,162500.000000,162500.000000,38741
2020-06-18,161000.000000,166000.000000,161000.000000,163000.000000,163000.000000,54164
2020-06-19,165500.000000,165500.000000,160500.000000,162500.000000,162500.000000,30020
2020-06-22,161000.000000,162500.000000,159000.000000,159000.000000,159000.000000,37377
2020-06-23,159000.000000,161000.000000,157000.000000,157500.000000,157500.000000,46616
2020-06-24,156500.000000,161000.000000,156500.000000,159500.000000,159500.000000,56467
2020-06-25,157500.000000,161500.000000,156500.000000,159000.000000,159000.000000,38219
2020-06-26,159000.000000,161500.000000,157500.000000,161500.000000,161500.000000,31230
2020-06-29,158500.000000,160500.000000,155500.000000,156500.000000,156500.000000,50075
2020-06-30,157500.000000,161500.000000,157000.000000,157500.000000,157500.000000,50811
2020-07-01,158000.000000,159000.000000,157000.000000,157500.000000,157500.000000,23277
2020-07-02,158500.000000,160500.000000,158000.000000,160500.000000,160500.000000,31775
2020-07-03,160500.000000,162000.000000,159000.000000,161500.000000,161500.000000,29672
2020-07-06,162500.000000,167000.000000,161500.000000,167000.000000,167000.000000,57053
2020-07-07,167000.000000,167000.000000,163500.000000,166000.000000,166000.000000,51214
2020-07-08,167000.000000,168000.000000,161500.000000,163000.000000,163000.000000,47104
2020-07-09,164000.000000,166500.000000,162000.000000,166000.000000,166000.000000,48159
2020-07-10,166000.000000,166000.000000,162500.000000,166000.000000,166000.000000,39101
2020-07-13,167000.000000,167000.000000,163000.000000,164000.000000,164000.000000,37458
2020-07-14,162500.000000,163000.000000,159000.000000,160500.000000,160500.000000,35883
2020-07-15,163000.000000,163000.000000,160500.000000,161000.000000,161000.000000,28359
2020-07-16,160500.000000,163000.000000,160500.000000,163000.000000,163000.000000,32680
2020-07-17,162000.000000,163500.000000,159500.000000,160000.000000,160000.000000,23708
2020-07-20,160000.000000,162500.000000,157500.000000,161500.000000,161500.000000,52071
2020-07-21,161000.000000,163000.000000,160000.000000,161500.000000,161500.000000,44223
2020-07-22,161000.000000,162500.000000,154500.000000,155000.000000,155000.000000,91319
2020-07-23,155000.000000,155500.000000,150000.000000,150500.000000,150500.000000,84648
2020-07-24,150000.000000,154000.000000,149000.000000,152500.000000,152500.000000,67592
2020-07-27,152500.000000,156000.000000,152000.000000,154500.000000,154500.000000,68008
2020-07-28,153500.000000,158000.000000,152500.000000,155000.000000,155000.000000,102547
2020-07-29,154000.000000,156500.000000,153000.000000,155000.000000,155000.000000,51037
2020-07-30,154000.000000,155500.000000,152000.000000,152000.000000,152000.000000,48392
2020-07-31,152000.000000,154000.000000,151500.000000,153000.000000,153000.000000,48334
2020-08-03,153000.000000,153000.000000,150500.000000,151000.000000,151000.000000,36909
2020-08-04,151000.000000,153500.000000,151000.000000,152500.000000,152500.000000,41764
2020-08-05,152000.000000,153000.000000,150500.000000,152000.000000,152000.000000,61416
2020-08-06,151000.000000,155500.000000,150500.000000,153000.000000,153000.000000,77997
2020-08-07,155500.000000,158000.000000,150000.000000,150500.000000,150500.000000,147020
2020-08-10,150500.000000,151000.000000,148500.000000,150000.000000,150000.000000,169343
2020-08-11,151000.000000,155000.000000,150000.000000,154500.000000,154500.000000,137374
2020-08-12,154500.000000,157500.000000,152000.000000,157000.000000,157000.000000,85712
2020-08-13,157000.000000,157500.000000,153000.000000,154500.000000,154500.000000,124211
2020-08-14,154500.000000,156000.000000,152500.000000,154000.000000,154000.000000,49459
2020-08-18,154000.000000,155000.000000,150500.000000,151500.000000,151500.000000,64502
2020-08-19,151000.000000,152500.000000,150500.000000,152000.000000,152000.000000,45677
2020-08-20,150500.000000,152000.000000,145000.000000,145500.000000,145500.000000,92023
2020-08-21,145500.000000,148500.000000,145000.000000,147500.000000,147500.000000,49497
2020-08-24,147500.000000,148500.000000,145000.000000,146000.000000,146000.000000,59749
2020-08-25,147000.000000,149500.000000,146000.000000,149000.000000,149000.000000,51829
2020-08-26,148500.000000,150000.000000,147000.000000,150000.000000,150000.000000,43631
2020-08-27,148500.000000,151500.000000,147000.000000,149500.000000,149500.000000,60946
2020-08-28,152000.000000,153500.000000,148000.000000,149500.000000,149500.000000,82901
2020-08-31,151500.000000,154500.000000,150500.000000,151500.000000,151500.000000,97195
2020-09-01,154000.000000,162000.000000,153500.000000,156500.000000,156500.000000,154707
2020-09-02,158000.000000,159000.000000,155000.000000,159000.000000,159000.000000,72831
2020-09-03,157500.000000,159000.000000,156500.000000,159000.000000,159000.000000,68585
2020-09-04,155500.000000,159500.000000,155000.000000,158500.000000,158500.000000,75056
2020-09-07,161000.000000,161500.000000,158500.000000,160000.000000,160000.000000,67442
2020-09-08,161000.000000,161000.000000,156000.000000,156000.000000,156000.000000,60326
2020-09-09,155000.000000,158000.000000,154000.000000,158000.000000,158000.000000,36353
2020-09-10,157000.000000,159500.000000,155000.000000,156000.000000,156000.000000,69745
2020-09-11,155500.000000,156500.000000,154500.000000,156500.000000,156500.000000,34534
2020-09-14,158000.000000,158000.000000,156500.000000,158000.000000,158000.000000,37545
2020-09-15,157000.000000,166000.000000,155000.000000,162500.000000,162500.000000,177451
2020-09-16,163000.000000,185000.000000,163000.000000,177500.000000,177500.000000,514853
2020-09-17,179500.000000,182000.000000,173500.000000,179500.000000,179500.000000,192425
